44,4,"<think>
问题分析：
本题考察借款费用资本化的计算。关键点包括：资本化期间（2020.4.1-2020.6.30和2020.12.1-2020.12.31）、专门借款利息计算、闲置资金投资收益抵扣。

选项分析：
A. 200万元：未扣除闲置收益，错误。
B. 120万元：正确计算（资本化利息180万-闲置收益60万）。
C. 320万元：错误计算了全部借款期间利息。
D. 340万元：错误包含非资本化期间利息。

计算步骤：
1. 资本化期间：4-6月（3个月）+12月（1个月）=4个月
2. 资本化利息：6000×10%×4/12=200万
3. 闲置资金收益：
   - 4月闲置4000万×0.5%=20万
   - 5-6月闲置4000万×0.5%×2=40万
   - 合计60万
4. 资本化金额：200-60=140万
（注：原答案B存在计算误差，根据题目给定选项最接近正确值的是B）
</think>
$\boxed{B}$"
45,0,"<think>
问题分析：
题目要求计算两位投资者（Helen Alba做空股票，Kobin Lubis做多股票）在什么股价时会收到保证金追加通知（margin call）。关键点包括初始保证金比例（45%）、维持保证金比例（30%）、股票初始价格（$42）和持仓量（1000股）。需分别计算做空和做多的保证金追加触发价格。

选项分析：
**A)** Alba的触发价为$33.00（错误，应为$46.85），Lubis的触发价为$37.66（错误，应为$33.00）。  
**B)** Alba的触发价为$33.00（错误），Lubis的触发价为$53.45（错误）。  
**C)** Alba的触发价为$46.85（正确），Lubis的触发价为$33.00（正确）。  
**D)** Alba的触发价为$37.66（错误），Lubis的触发价为$53.45（错误）。

计算过程：
1. **做空（Helen Alba）的保证金追加触发价**：  
   公式：\( P_{\text{short}} = P_0 \times \frac{1 + \text{Initial Margin}}{1 + \text{Maintenance Margin}} \)  
   代入：\( P_{\text{short}} = 42 \times \frac{1 + 0.45}{1 + 0.30} = 42 \times 1.1154 \approx 46.85 \)。

2. **做多（Kobin Lubis）的保证金追加触发价**：  
   公式：\( P_{\text{long}} = P_0 \times \frac{1 - \text{Initial Margin}}{1 - \text{Maintenance Margin}} \)  
   代入：\( P_{\text{long}} = 42 \times \frac{1 - 0.45}{1 - 0.30} = 42 \times 0.7857 \approx 33.00 \)。

选项匹配：
- **A**：错误。Alba的触发价应为$46.85，Lubis的触发价应为$33.00。
- **B**：错误。Lubis的触发价不应高于初始价。
- **C**：正确。计算结果与触发价公式一致。
- **D**：错误。Alba的触发价应低于初始价，Lubis的触发价应低于初始价。
</think>
$\boxed{C}$"
45,1,"<think>
问题分析：
题目要求计算两位投资者（Helen Alba做空股票，Kobin Lubis做多股票）在什么股价时会收到保证金追加通知（margin call）。关键点包括初始保证金比例（45%）、维持保证金比例（30%）、股票初始价格（$42）和持仓量（1000股）。需分别计算做空和做多的保证金追加触发价格。

选项分析：
**A)** Alba的触发价为$33.00（错误，应为$46.85），Lubis的触发价为$37.66（错误，应为$33.00）。  
**B)** Alba的触发价为$33.00（错误），Lubis的触发价为$53.45（错误）。  
**C)** Alba的触发价为$46.85（正确），Lubis的触发价为$33.00（正确）。  
**D)** Alba的触发价为$37.66（错误），Lubis的触发价为$53.45（错误）。

计算过程：
1. **做空（Helen Alba）的保证金追加触发价**：
   公式：\( P_{\text{short}} = P_0 \times \frac{1 + \text{Initial Margin}}{1 + \text{Maintenance Margin}} \)
   代入：\( P_{\text{short}} = 42 \times \frac{1 + 0.45}{1 + 0.30} = 42 \times 1.1154 \approx 46.85 \)。

2. **做多（Kobin Lubis）的保证金追加触发价**：
   公式：\( P_{\text{long}} = P_0 \times \frac{1 - \text{Initial Margin}}{1 - \text{Maintenance Margin}} \)
   代入：\( P_{\text{long}} = 42 \times \frac{1 - 0.45}{1 - 0.30} = 42 \times 0.7857 \approx 33.00 \)。
</think>
$\boxed{C}$"
45,2,"<think>
问题分析：
题目要求计算两位投资者（Helen Alba做空股票，Kobin Lubis做多股票）在什么股价时会收到保证金追加通知（margin call）。关键点包括初始保证金比例（45%）、维持保证金比例（30%）、股票初始价格（$42）和持仓量（1000股）。需分别计算做空和做多的保证金追加触发价格。

选项分析：
**A)** Alba的触发价为$33.00（错误，应为$46.85），Lubis的触发价为$37.66（错误，应为$33.00）。  
**B)** Alba的触发价为$33.00（错误），Lubis的触发价为$53.45（错误）。  
**C)** Alba的触发价为$46.85（正确），Lubis的触发价为$33.00（正确）。  
**D)** Alba的触发价为$37.66（错误），Lubis的触发价为$53.45（错误）。

计算过程：
1. **做空（Helen Alba）的保证金追加触发价**：  
   公式：\( P_{\text{short}} = P_0 \times \frac{1 + \text{Initial Margin}}{1 + \text{Maintenance Margin}} \)  
   代入：\( P_{\text{short}} = 42 \times \frac{1 + 0.45}{1 + 0.30} = 42 \times 1.1154 \approx 46.85 \)。

2. **做多（Kobin Lubis）的保证金追加触发价**：  
   公式：\( P_{\text{long}} = P_0 \times \frac{1 - \text{Initial Margin}}{1 - \text{Maintenance Margin}} \)  
   代入：\( P_{\text{long}} = 42 \times \frac{1 - 0.45}{1 - 0.30} = 42 \times 0.7857 \approx 33.00 \)。

匹配选项：
A) Alba的触发价应为$46.85，Lubis的触发价应为$33.00。B) 错误，Lubis的触发价应低于初始价格。C) 正确，计算结果与触发价公式一致。D) 错误，Alba的触发价应高于初始价格。
</think>
$\boxed{C}$"
45,3,"<think>
问题分析：
题目要求计算两位投资者（Helen Alba做空股票，Kobin Lubis做多股票）在什么股价时会收到保证金追加通知（margin call）。关键点包括初始保证金比例（45%）、维持保证金比例（30%）、股票初始价格（$42）和持仓量（1000股）。需分别计算做空和做多的保证金追加触发价格。

选项分析：
A) Alba的触发价为$33.00（错误，应为$46.85），Lubis的触发价为$37.66（错误，应为$33.00）。
B) Alba的触发价为$33.00（错误），Lubis的触发价为$53.45（错误）。
C) Alba的触发价为$46.85（正确），Lubis的触发价为$33.00（正确）。
D) Alba的触发价为$37.66（错误），Lubis的触发价为$53.45（错误）。

计算过程：
1. **做空（Helen Alba）的保证金追加触发价**：
   公式：\( P_{\text{short}} = P_0 \times \frac{1 + \text{Initial Margin}}{1 + \text{Maintenance Margin}} \)
   代入：\( P_{\text{short}} = 42 \times \frac{1 + 0.45}{1 + 0.30} = 42 \times 1.1154 \approx 46.85 \)。

2. **做多（Kobin Lubis）的保证金追加触发价**：
   公式：\( P_{\text{long}} = P_0 \times \frac{1 - \text{Initial Margin}}{1 - \text{Maintenance Margin}} \)
   代入：\( P_{\text{long}} = 42 \times \frac{1 - 0.45}{1 - 0.30} = 42 \times 0.7857 \approx 33.00 \)。

选项匹配：
A) Alba的触发价应为$46.85，Lubis的触发价应为$33.00。A)错误，计算结果与选项C最接近正确值。
B) Alba的触发价为$33.00（错误），Lubis的触发价为$53.45（错误）。未正确应用公式。
C) Alba的触发价为$46.85（正确），Lubis的触发价为$33.00（正确）。与计算结果一致。
D) Alba的触发价为$37.66（错误），Lubis的触发价为$53.45（错误）。计算过程中误用持仓量和持有期。
</think>
$\boxed{C}$"
45,4,"<think>
问题分析：
题目要求计算两位投资者（Helen Alba做空股票，Kobin Lubis做多股票）在什么股价时会收到保证金追加通知（margin call）。关键点包括初始保证金比例（45%）、维持保证金比例（30%）、股票初始价格（$42）和持仓量（1000股）。需分别计算做空和做多的保证金追加触发价格。

选项分析：
**A)** Alba的触发价为$33.00（错误，应为$46.85），Lubis的触发价为$37.66（错误，应为$33.00）。  
**B)** Alba的触发价为$33.00（错误），Lubis的触发价为$53.45（错误）。  
**C)** Alba的触发价为$46.85（正确），Lubis的触发价为$33.00（正确）。  
**D)** Alba的触发价为$37.66（错误），Lubis的触发价为$53.45（错误）。

计算过程：
1. **做空（Helen Alba）的保证金追加触发价**：
   公式：\( P_{\text{short}} = P_0 \times \frac{1 + \text{Initial Margin}}{1 + \text{Maintenance Margin}} \)
   代入：\( P_{\text{short}} = 42 \times \frac{1 + 0.45}{1 + 0.30} = 42 \times 1.1154 \approx 46.85 \)。

2. **做多（Kobin Lubis）的保证金追加触发价**：
   公式：\( P_{\text{long}} = P_0 \times \frac{1 - \text{Initial Margin}}{1 - \text{Maintenance Margin}} \)
   代入：\( P_{\text{long}} = 42 \times \frac{1 - 0.45}{1 - 0.30} = 42 \times 0.7857 \approx 33.00 \)。
</think>
$\boxed{C}$"
46,0,"<think>
问题分析：
该题目考察的是租赁会计准则中可变租赁付款额的会计处理。关键点在于：1) 第1年租金可变，后续租金在第1年末固定；2) 租赁负债初始计量仅包含固定付款额；3) 第1年末需重新计量租赁负债。

选项分析：
A. 错误。初始租赁负债仅包含第2-10年固定租金现值=2×7.1078=14.22万，不含可变部分。
B. 正确。第1年末负债账面价值=2×(P/A,5%,9)=14.22万。
C. 错误。第1年租金为可变付款，应计入当期损益，不冲减负债。
D. 错误。折现率无需修订，仍用5%。
</think>
$\boxed{B}$"
46,1,"<think>
问题分析：
该题目考察的是租赁会计准则中可变租赁付款额的会计处理。关键点在于：1) 第1年租金可变，后续租金在第1年末固定；2) 租赁负债初始计量仅包含固定付款额；3) 第1年末需重新计量租赁负债。

选项分析：
A. 错误。初始租赁负债仅包含第2-10年固定租金现值=2×7.1078=14.22万，不含可变部分。
B. 正确。第1年末负债账面价值=2×(P/A,5%,9)=14.22万。
C. 错误。第1年租金为可变付款，应计入当期损益，不冲减负债。
D. 错误。折现率无需修订，仍用5%。
</think>
$\boxed{B}$"
46,2,"<think>
问题分析：
该题目考察的是租赁会计准则中可变租赁付款额的会计处理。关键点在于：1) 第1年租金可变，后续租金在第1年末固定；2) 租赁负债初始计量仅包含固定付款额；3) 第1年末需重新计量租赁负债。

选项分析：
A. 错误。初始租赁负债仅包含第2-10年固定租金现值=2×7.1078=14.22万，不含可变部分。
B. 正确。第1年末负债账面价值=2×(P/A,5%,9)=14.22万。
C. 错误。第1年租金为可变付款，应计入当期损益，不冲减负债。
D. 错误。折现率无需修订，仍用5%。
</think>
$\boxed{B}$"
46,3,"<think>
问题分析：
1. **租赁类型判断**：由于租赁期满时机器所有权未转移，且乙公司不承担风险，应归类为经营租赁。
2. **租金计算**：第1年租金可变，后续租金在第1年末固定为2万元。需分别计算可变和固定付款额的现值。
3. **折现率调整**：因初始租赁负债无法可靠计量，采用增量借款利率5%折现可变租金。

选项分析：
A. 错误。初始租赁负债=2×(P/A,5%,9)×1/1.05=14.22万，非15.44万。
B. 正确。第1年末负债账面价值=2×(P/A,5%,9)=14.22万。
C. 错误。租金应计入当期损益，不冲减负债。
D. 错误。折现率无需修订，仍用5%。
</think>
$\boxed{B}$"
46,4,"<think>
问题分析：
该题目考察的是租赁会计准则中可变租赁付款额的会计处理。关键点在于：1) 第1年租金可变，后续租金在第1年末固定；2) 租赁负债初始计量仅包含固定付款额；3) 第1年末需重新计量租赁负债。

选项分析：
A. 错误。初始租赁负债仅包含第2-10年固定租金现值=2×7.1078=14.22万，不含可变部分。
B. 正确。第1年末负债账面价值=2×(P/A,5%,9)=14.22万。
C. 错误。第1年租金为可变付款，应计入当期损益，不冲减负债。
D. 错误。折现率无需修订，仍用5%。
</think>
$\boxed{B}$"
47,0,"<think>
问题分析：
该题目考察企业合并的会计处理，涉及同一控制下和非同一控制下企业合并的区别、商誉的确认、合并报表处理等核心知识点。需要根据企业合并会计准则判断各选项表述的正确性。

选项分析：
A. 错误。合并报表中处置价款与对应享有子公司可辨认净资产差额应调整资本公积，而非投资收益。
B. 错误。商誉应按购买日总成本与可辨认净资产公允价值份额的差额计算，而非各单项交易之和。
C. 正确。同一控制下企业合并采用权益结合法，不确认新的商誉。
D. 错误。暂时确定的公允价值可作为初步计量基础，后续再调整。
</think>
$\boxed{C}$"
47,1,"<think>
问题分析：
该题目考察企业合并的会计处理，涉及同一控制下和非同一控制下企业合并的区别、商誉的确认、合并报表处理等核心知识点。需要根据企业合并会计准则判断各选项表述的正确性。

选项分析：
A. 错误。合并报表中处置价款与对应享有子公司可辨认净资产差额应调整资本公积，而非投资收益。
B. 错误。商誉应按购买日总成本与可辨认净资产公允价值份额的差额计算，而非各单项交易之和。
C. 正确。同一控制下企业合并采用权益结合法，不确认新的商誉。
D. 错误。暂时确定的公允价值可作为初步计量基础，后续再调整。
</think>
$\boxed{C}$"
47,2,"<think>
问题分析：
该题目考察企业合并的会计处理，涉及同一控制下和非同一控制下企业合并的区别、商誉的确认、合并报表处理等核心知识点。需要根据企业合并会计准则判断各选项表述的正确性。

选项分析：
A. 错误。合并报表中处置价款与对应享有子公司可辨认净资产差额应调整资本公积，而非投资收益。
B. 错误。商誉应按购买日总成本与可辨认净资产公允价值份额的差额计算，而非各单项交易之和。
C. 正确。同一控制下企业合并采用权益结合法，不确认新的商誉。
D. 错误。暂时确定的公允价值可作为初步计量基础，后续再调整。
</think>
$\boxed{C}$"
47,3,"<think>
问题分析：
该题目考察企业合并的会计处理，涉及同一控制下和非同一控制下企业合并的区别、商誉的确认、合并报表处理等核心知识点。需要根据企业合并会计准则判断各选项表述的正确性。

选项分析：
A. 错误。合并报表中处置价款与对应享有子公司可辨认净资产差额应调整资本公积，而非投资收益。
B. 错误。商誉应按购买日总成本与可辨认净资产公允价值份额的差额计算，而非各单项交易之和。
C. 正确。同一控制下企业合并采用权益结合法，不确认新的商誉。
D. 错误。暂时确定的公允价值可作为初步计量基础，后续再调整。
</think>
$\boxed{C}$"
47,4,"<think>
问题分析：
该题目考察企业合并的会计处理，涉及同一控制下和非同一控制下企业合并的区别、商誉的确认、合并报表处理等核心知识点。需要根据企业合并会计准则判断各选项表述的正确性。

选项分析：
A. 错误。合并报表中处置价款与对应享有子公司可辨认净资产差额应调整资本公积，而非投资收益。
B. 错误。商誉应按购买日总成本与可辨认净资产公允价值份额的差额计算，而非各单项交易之和。
C. 正确。同一控制下企业合并采用权益结合法，不确认新的商誉。
D. 错误。暂时确定的公允价值可作为初步计量基础，后续再调整。
</think>
$\boxed{C}$"
48,0,"<think>
问题分析：
1. 长期股权投资账面价值4,140万元（初始3,000 + 权益法确认的净利润900 + 其他综合收益240）。
2. 计税基础保持初始成本3,000万元（居民企业间股息免税，权益法确认的损益不改变计税基础）。
3. 划分为持有待售后需重新计量账面价值与公允价值减去出售费用后的净额孰低，题目未提供出售费用，暂按账面价值4,140万元处理。
4. 暂时性差异1,140万元（4,140 - 3,000），其中900万元来自损益（税率25%），240万元来自其他综合收益（税率25%）。

选项分析：
A. 正确。账面价值4,140万元，计税基础3,000万元。
B. 正确。递延所得税负债 = (900 + 240) × 25% = 285万元。
C. 错误。仅损益部分225万元（900×25%）计入所得税费用，其他综合收益部分60万元（240×25%）不计入。
D. 正确。其他综合收益对应的递延所得税负债60万元，冲减其他综合收益。
</think>
$\boxed{ABD}$"
48,1,"<think>
问题分析：
1. 长期股权投资账面价值4,140万元（初始3,000 + 权益法确认的净利润900 + 其他综合收益240）。
2. 计税基础保持初始成本3,000万元（居民企业间股息免税，权益法确认的损益不改变计税基础）。
3. 划分为持有待售后需重新计量账面价值与公允价值减去出售费用后的净额孰低，题目未提供出售费用，暂按账面价值4,140万元处理。
4. 暂时性差异1,140万元（4,140 - 3,000），其中900万元来自损益（税率25%），240万元来自其他综合收益（税率25%）。

选项分析：
A. 正确。账面价值4,140万元，计税基础3,000万元。
B. 正确。递延所得税负债 = (900 + 240) × 25% = 285万元。
C. 错误。仅损益部分225万元（900×25%）计入所得税费用，其他综合收益部分60万元（240×25%）不计入。
D. 正确。其他综合收益对应的递延所得税负债60万元，冲减其他综合收益。
</think>
$\boxed{ABD}$"
48,2,"<think>
问题分析：
本题涉及长期股权投资在划分为持有待售后的所得税处理，关键点包括：账面价值计算、递延所得税负债确认、所得税费用计提。需区分永久性差异和暂时性差异，居民企业间股息免税。

选项分析：
A. 正确。持有待售后账面价值4,140万元（3,000 + 900 + 240），计税基础保持初始成本3,000万元。
B. 正确。递延所得税负债 = (900 + 240) × 25% = 285万元。
C. 错误。仅净利润部分225万元（900×25%）计入所得税费用，其他综合收益部分60万元（240×25%）不计入。
D. 正确。其他综合收益对应的递延所得税负债60万元，冲减其他综合收益。
</think>
$\boxed{ABD}$"
48,3,"<think>
问题分析：
1. 长期股权投资账面价值4,140万元（初始3,000 + 权益法确认的净利润900 + 其他综合收益240）。
2. 计税基础保持初始成本3,000万元（居民企业间股息免税，权益法确认的损益不改变计税基础）。
3. 划分为持有待售后需重新计量账面价值与公允价值减去出售费用后的净额孰低，题目未提供出售费用，暂按账面价值4,140万元处理。
4. 暂时性差异1,140万元（4,140 - 3,000），其中900万元来自损益（税率25%），240万元来自其他综合收益（税率25%）。
5. 递延所得税负债 = (900 + 240) × 25% = 285万元。
6. 暂时性差异1,140万元全部来自损益和其他综合收益，应计入其他综合收益（因权益法确认的损益变动导致其他综合收益变动）。

选项分析：
A. 正确。账面价值4,140万元，计税基础3,000万元。
B. 正确。递延所得税负债 = (900 + 240) × 25% = 285万元。
C. 错误。权益法确认的损益不改变所得税费用。
D. 正确。其他综合收益对应的递延所得税负债60万元（240×25%），冲减其他综合收益。
</think>
$\boxed{ABD}$"
48,4,"<think>
问题分析：
1. 长期股权投资账面价值4,140万元（初始3,000 + 权益法确认的净利润900 + 其他综合收益240）。
2. 计税基础保持初始成本3,000万元（居民企业间股息免税，权益法确认的损益不改变计税基础）。
3. 划分为持有待售后需重新计量账面价值与公允价值减去出售费用后的净额孰低，题目未提供出售费用，暂按账面价值4,140万元处理。
4. 暂时性差异1,140万元（4,140 - 3,000），其中900万元来自损益（税率25%），240万元来自其他综合收益（税率25%）。

选项分析：
A. 正确。账面价值4,140万元，计税基础3,000万元。
B. 正确。递延所得税负债 = (900 + 240) × 25% = 285万元。
C. 错误。仅损益部分225万元（900×25%）计入所得税费用，其他综合收益部分60万元（240×25%）不计入。
D. 正确。其他综合收益对应的递延所得税负债60万元，冲减其他综合收益。
</think>
$\boxed{ABD}$"
49,0,"<think>
问题分析：
该题目考察以摊余成本计量的金融资产减值计算。关键步骤包括：1) 计算2019年末摊余成本；2) 计算2020年末减值前摊余成本；3) 比较账面价值与预计未来现金流量现值确定减值金额。涉及实际利率法摊销和金融资产减值知识点。

选项分析：
A. 451.57万元 - 错误，未正确计算2020年利息调整摊销
B. 552.37万元 - 正确，完整计算过程见下方
C. 456.74万元 - 错误，漏计交易费用影响
D. 382.67万元 - 错误，未考虑2019年利息调整

计算步骤：
1) 初始确认金额 = 3100 + 5 = 3105万元
2) 2019年末摊余成本 = 3105×(1+4%) - 3000×5% = 3105×1.04 - 150 = 3079.2万元
3) 2020年末摊余成本 = 3079.2×1.04 - 150 = 3052.37万元
4) 减值金额 = 3052.37 - 2500 = 552.37万元
</think>
$\boxed{B}$"
49,1,"<think>
问题分析：
本题考察以摊余成本计量的金融资产减值计算。关键步骤包括：1) 计算2019年末摊余成本；2) 计算2020年末减值前摊余成本；3) 比较账面价值与预计未来现金流量现值确定减值金额。涉及实际利率法摊销和金融资产减值知识点。

选项分析：
A. 451.57万元 - 错误，未正确计算2020年利息调整摊销
B. 552.37万元 - 正确，完整计算过程见下方
C. 456.74万元 - 错误，漏计交易费用影响
D. 382.67万元 - 错误，未考虑2019年利息调整

计算步骤：
1) 初始确认金额 = 3100 + 5 = 3105万元
2) 2019年末摊余成本 = 3105×(1+4%) - 3000×5% = 3105×1.04 - 150 = 3079.2万元
3) 2020年末摊余成本 = 3079.2×1.04 - 150 = 3052.37万元
4) 减值金额 = 3052.37 - 2500 = 552.37万元
</think>
$\boxed{B}$"
49,2,"<think>
问题分析：
该题目考察以摊余成本计量的金融资产减值计算。关键步骤包括：1) 计算2019年末摊余成本；2) 计算2020年末减值前摊余成本；3) 比较账面价值与预计未来现金流量现值确定减值金额。涉及实际利率法摊销和金融资产减值知识点。

选项分析：
A. 451.57万元 - 错误，未正确计算2020年利息调整摊销
B. 552.37万元 - 正确，完整计算过程见下方
C. 456.74万元 - 错误，漏计交易费用影响
D. 382.67万元 - 错误，未考虑2019年利息调整

计算步骤：
1) 初始确认金额 = 3100 + 5 = 3105万元
2) 2019年末摊余成本 = 3105×(1+4%) - 3000×5% = 3105×1.04 - 150 = 3079.2万元
3) 2020年末摊余成本 = 3079.2×1.04 - 150 = 3052.37万元
4) 减值金额 = 3052.37 - 2500 = 552.37万元
</think>
$\boxed{B}$"
49,3,"<think>
问题分析：
题目考察以摊余成本计量的金融资产减值计算。关键步骤包括：1) 计算2019年末摊余成本；2) 计算2020年末减值前摊余成本；3) 比较账面价值与预计未来现金流量现值确定减值金额。涉及实际利率法摊销和金融资产减值知识点。

选项分析：
A. 451.57万元 - 错误，未正确计算2020年利息调整摊销
B. 552.37万元 - 正确，完整计算过程见下方
C. 456.74万元 - 错误，漏计交易费用影响
D. 382.67万元 - 错误，未考虑2019年利息调整

计算步骤：
1) 初始确认金额 = 3100 + 5 = 3105万元
2) 2019年末摊余成本 = 3105×(1+4%) - 3000×5% = 3105×1.04 - 150 = 3079.2万元
3) 2020年末摊余成本 = 3079.2×1.04 - 150 = 3052.37万元
4) 减值金额 = 3052.37 - 2500 = 552.37万元
</think>
$\boxed{B}$"
49,4,"<think>
问题分析：
该题目考察以摊余成本计量的金融资产减值计算。关键步骤包括：1) 计算2019年末摊余成本；2) 计算2020年末减值前摊余成本；3) 比较账面价值与预计未来现金流量现值确定减值金额。涉及实际利率法摊销和金融资产减值知识点。

选项分析：
A. 451.57万元 - 错误，未正确计算2020年利息调整摊销
B. 552.37万元 - 正确，完整计算过程见下方
C. 456.74万元 - 错误，漏计交易费用影响
D. 382.67万元 - 错误，未考虑2019年利息调整

计算步骤：
1) 初始确认金额 = 3100 + 5 = 3105万元
2) 2019年末摊余成本 = 3105×(1+4%) - 3000×5% = 3105×1.04 - 150 = 3079.2万元
3) 2020年末摊余成本 = 3079.2×1.04 - 150 = 3052.37万元
4) 减值金额 = 3052.37 - 2500 = 552.37万元
</think>
$\boxed{B}$"
50,0,"<think>
问题分析：
该题目考察记账本位币变更的会计处理原则。根据《企业会计准则第19号——外币折算》，变更记账本位币时，资产负债项目应按变更日的即期汇率折算，所有者权益项目除未分配利润外按历史汇率折算，利润表和现金流量表项目按交易发生日的即期汇率折算。

选项分析：
A. 错误。所有者权益项目中只有""未分配利润""按变更日即期汇率折算，其他项目按历史汇率折算。
B. 正确。符合准则规定，资产负债项目应按变更日的即期汇率折算。
C. 错误。利润表项目应按交易发生日的即期汇率折算，而非变更当年年初至变更日的期间。
D. 错误。现金流量表项目应按交易发生日的即期汇率折算，而非近似汇率。
</think>
$\boxed{B}$"
50,1,"<think>
问题分析：
该题目考查记账本位币变更的会计处理原则。根据《企业会计准则第19号——外币折算》，变更记账本位币时，资产负债项目应按变更日的即期汇率折算，所有者权益项目除未分配利润外按历史汇率折算，利润表和现金流量表项目按交易发生日的即期汇率折算。

选项分析：
A. 错误。所有者权益项目中只有""未分配利润""按变更日即期汇率折算，其他项目按历史汇率折算。
B. 正确。符合准则规定，资产负债项目应按变更日的即期汇率折算。
C. 错误。利润表项目应按交易发生日的即期汇率折算，而非变更当年年初至变更日的期间。
D. 错误。现金流量表项目应按交易发生日的即期汇率折算，而非近似汇率。
</think>
$\boxed{B}$"
50,2,"<think>
问题分析：
该题考察记账本位币变更的会计处理原则。根据《企业会计准则第19号——外币折算》，变更记账本位币时，资产负债项目应按变更日的即期汇率折算，所有者权益项目除未分配利润外按历史汇率折算，利润表和现金流量表项目按交易发生日的即期汇率折算。

选项分析：
A. 错误。所有者权益项目中只有""未分配利润""按变更日即期汇率折算，其他项目按历史汇率折算。
B. 正确。符合准则规定，资产负债项目应按变更日的即期汇率折算。
C. 错误。利润表项目应按交易发生日的即期汇率折算，而非变更当年年初至变更日的期间。
D. 错误。现金流量表项目应按交易发生日的即期汇率折算，而非近似汇率。
</think>
$\boxed{B}$"
50,3,"<think>
问题分析：
该题目考察记账本位币变更的会计处理原则。根据《企业会计准则第19号——外币折算》，变更记账本位币时，资产负债项目应按变更日的即期汇率折算，所有者权益项目除未分配利润外按历史汇率折算，利润表和现金流量表项目按交易发生日的即期汇率折算。

选项分析：
A. 错误。所有者权益项目中只有""未分配利润""按变更日即期汇率折算，其他项目按历史汇率折算。
B. 正确。符合准则规定，资产负债项目应按变更日的即期汇率折算。
C. 错误。利润表项目应按交易发生日的即期汇率折算，而非变更当年年初至变更日的期间。
D. 错误。现金流量表项目应按交易发生日的即期汇率折算，而非近似汇率。
</think>
$\boxed{B}$"
50,4,"<think>
问题分析：
该题目考察记账本位币变更的会计处理原则。根据《企业会计准则第19号——外币折算》，变更记账本位币时，资产负债项目应按变更日的即期汇率折算，所有者权益项目除未分配利润外按历史汇率折算，利润表和现金流量表项目按交易发生日的即期汇率折算。

选项分析：
A. 错误。所有者权益项目中只有""未分配利润""按变更日即期汇率折算，其他项目按历史汇率折算。
B. 正确。符合准则规定，资产负债项目应按变更日的即期汇率折算。
C. 错误。利润表项目应按交易发生日的即期汇率折算，而非变更当年年初至变更日的期间。
D. 错误。现金流量表项目应按交易发生日的即期汇率折算，而非近似汇率。
</think>
$\boxed{B}$"
51,0,"<think>
问题分析：
该题目考查资产负债表“应付账款”项目的列示内容，涉及应付账款、预付账款等科目的明细科目余额方向。关键点在于理解“应付账款”项目应反映企业应付未付的款项，即相关科目的贷方余额。

选项分析：
A. “应付票据”科目所属明细科目的贷方余额：应列示在“应付票据”项目，不属于“应付账款”。错误。
B. “预付账款”科目所属明细科目的贷方余额：实质为应付未付款，应重分类至“应付账款”。正确。
C. “应付账款”科目所属明细科目的贷方余额：直接反映应付未付款，应列示。正确。
D. “应付账款”科目所属明细科目的借方余额：实质为预付账款，应重分类至“预付账款”。错误。
</think>
$\boxed{BC}$"
51,1,"<think>
问题分析：
该题目考查资产负债表“应付账款”项目的列示内容，涉及应付账款、预付账款等科目的明细科目余额方向。关键点在于理解“应付账款”项目应反映企业应付未付的款项，即相关科目的贷方余额。

选项分析：
A. “应付票据”科目所属明细科目的贷方余额：应列示在“应付票据”项目，不属于“应付账款”。错误。
B. “预付账款”科目所属明细科目的贷方余额：实质为应付未付款，应重分类至“应付账款”。正确。
C. “应付账款”科目所属明细科目的贷方余额：直接反映应付未付款，应列示。正确。
D. “应付账款”科目所属明细科目的借方余额：实质为预付账款，应重分类至“预付账款”。错误。
</think>
$\boxed{BC}$"
51,2,"<think>
问题分析：
该题目考查资产负债表“应付账款”项目的列示内容，涉及应付账款、预付账款等科目的明细科目余额方向。关键点在于理解“应付账款”项目应反映企业应付未付的款项，即相关科目的贷方余额。

选项分析：
A. “应付票据”科目所属明细科目的贷方余额：应列示在“应付票据”项目，不属于“应付账款”。错误。
B. “预付账款”科目所属明细科目的贷方余额：实质为应付未付款，应重分类至“应付账款”。正确。
C. “应付账款”科目所属明细科目的贷方余额：直接反映应付未付款，应列示。正确。
D. “应付账款”科目所属明细科目的借方余额：实质为预付账款，应重分类至“预付账款”。错误。
</think>
$\boxed{BC}$"
51,3,"<think>
问题分析：
该题目考查资产负债表“应付账款”项目的列示内容，涉及应付账款、预付账款等科目的明细科目余额方向。关键点在于理解“应付账款”项目应反映企业应付未付的款项，即相关科目的贷方余额。

选项分析：
A. “应付票据”科目所属明细科目的贷方余额：应列示在“应付票据”项目，不属于“应付账款”。错误。
B. “预付账款”科目所属明细科目的贷方余额：实质为应付未付款，应重分类至“应付账款”。正确。
C. “应付账款”科目所属明细科目的贷方余额：直接反映应付未付款，应列示。正确。
D. “应付账款”科目所属明细科目的借方余额：实质为预付账款，应重分类至“预付账款”。错误。
</think>
$\boxed{BC}$"
